,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
2990,2018Q1,4,2,43,27,24,576,0.0,584550.0,0,0.0,0.0,41,242,340,2,4
2991,2018Q1,4,3,11,10,24,576,0.0,584550.0,0,0.0,0.0,42,243,340,3,4
2992,2018Q1,4,4,70,60,24,576,0.0,584550.0,0,0.0,0.0,43,244,340,4,4
2993,2018Q1,4,5,9,8,24,576,0.0,584550.0,0,0.0,0.0,44,249,340,5,4
2994,2018Q1,4,6,21,14,24,576,0.0,584550.0,0,0.0,0.0,45,245,340,6,4
2995,2018Q1,4,7,9,5,24,576,0.0,584550.0,0,0.0,0.0,46,246,340,7,4
2996,2018Q1,4,8,44,39,24,576,0.0,584550.0,0,0.0,0.0,47,247,340,8,4
2997,2018Q1,4,9,75,46,24,576,0.0,584550.0,0,0.0,0.0,48,248,340,9,4
2998,2018Q1,5,0,58,58,24,576,0.0,321800.0,0,0.0,0.0,49,240,341,0,5
2999,2018Q1,5,1,3,3,24,576,0.0,321800.0,0,0.0,0.0,50,241,341,1,5
3000,2018Q1,5,2,30,24,24,576,0.0,321800.0,0,0.0,0.0,51,242,341,2,5
3001,2018Q1,5,3,5,5,24,576,0.0,321800.0,0,0.0,0.0,52,243,341,3,5
3002,2018Q1,5,4,26,24,24,576,0.0,321800.0,0,0.0,0.0,53,244,341,4,5
3003,2018Q1,5,5,8,8,24,576,0.0,321800.0,0,0.0,0.0,54,249,341,5,5
3004,2018Q1,5,6,12,11,24,576,0.0,321800.0,0,0.0,0.0,55,245,341,6,5
3005,2018Q1,5,7,6,6,24,576,0.0,321800.0,0,0.0,0.0,56,246,341,7,5
3006,2018Q1,5,8,29,24,24,576,0.0,321800.0,0,0.0,0.0,57,247,341,8,5
3007,2018Q1,5,9,44,17,24,576,0.0,321800.0,0,0.0,0.0,58,248,341,9,5
3008,2018Q1,6,0,151,151,24,576,0.0,897770.0,0,0.0,0.0,59,240,342,0,6
3009,2018Q1,6,1,9,9,24,576,0.0,897770.0,0,0.0,0.0,60,241,342,1,6
3010,2018Q1,6,2,70,51,24,576,0.0,897770.0,0,0.0,0.0,61,242,342,2,6
3011,2018Q1,6,3,24,22,24,576,0.0,897770.0,0,0.0,0.0,62,243,342,3,6
3012,2018Q1,6,4,46,45,24,576,0.0,897770.0,0,0.0,0.0,63,244,342,4,6
3013,2018Q1,6,5,16,15,24,576,0.0,897770.0,0,0.0,0.0,64,249,342,5,6
3014,2018Q1,6,6,16,12,24,576,0.0,897770.0,0,0.0,0.0,65,245,342,6,6
3015,2018Q1,6,7,8,8,24,576,0.0,897770.0,0,0.0,0.0,66,246,342,7,6
3016,2018Q1,6,8,36,28,24,576,0.0,897770.0,0,0.0,0.0,67,247,342,8,6
3017,2018Q1,6,9,93,68,24,576,0.0,897770.0,0,0.0,0.0,68,248,342,9,6
3018,2018Q1,7,2,3,3,24,576,0.0,22190.0,0,0.0,0.0,70,242,343,2,7
3019,2018Q1,7,4,2,2,24,576,0.0,22190.0,0,0.0,0.0,129,244,343,4,7
3020,2018Q1,7,6,1,1,24,576,0.0,22190.0,0,0.0,0.0,131,245,343,6,7
3021,2018Q1,7,8,4,4,24,576,0.0,22190.0,0,0.0,0.0,71,247,343,8,7
3022,2018Q1,7,9,3,2,24,576,0.0,22190.0,0,0.0,0.0,72,248,343,9,7
3023,2018Q1,8,0,5,5,24,576,0.0,22990.0,0,0.0,0.0,73,240,344,0,8
3024,2018Q1,8,2,7,7,24,576,0.0,22990.0,0,0.0,0.0,74,242,344,2,8
3025,2018Q1,8,4,3,3,24,576,0.0,22990.0,0,0.0,0.0,75,244,344,4,8
3026,2018Q1,8,6,1,1,24,576,0.0,22990.0,0,0.0,0.0,77,245,344,6,8
3027,2018Q1,8,9,2,2,24,576,0.0,22990.0,0,0.0,0.0,79,248,344,9,8
3028,2018Q1,9,2,4,4,24,576,0.0,26830.0,0,0.0,0.0,80,242,345,2,9
3029,2018Q1,9,4,7,6,24,576,0.0,26830.0,0,0.0,0.0,81,244,345,4,9
3030,2018Q1,9,5,2,2,24,576,0.0,26830.0,0,0.0,0.0,134,249,345,5,9
3031,2018Q1,9,8,2,2,24,576,0.0,26830.0,0,0.0,0.0,82,247,345,8,9
3032,2018Q1,9,9,3,2,24,576,0.0,26830.0,0,0.0,0.0,83,248,345,9,9
3033,2018Q1,10,0,23,21,24,576,0.0,371910.0,0,0.0,0.0,84,240,346,0,10
3034,2018Q1,10,1,1,0,24,576,0.0,371910.0,0,0.0,0.0,85,241,346,1,10
3035,2018Q1,10,2,33,32,24,576,0.0,371910.0,0,0.0,0.0,86,242,346,2,10
3036,2018Q1,10,3,9,7,24,576,0.0,371910.0,0,0.0,0.0,87,243,346,3,10
3037,2018Q1,10,4,65,58,24,576,0.0,371910.0,0,0.0,0.0,88,244,346,4,10
3038,2018Q1,10,5,4,3,24,576,0.0,371910.0,0,0.0,0.0,89,249,346,5,10
3039,2018Q1,10,6,5,5,24,576,0.0,371910.0,0,0.0,0.0,90,245,346,6,10
3040,2018Q1,10,7,6,5,24,576,0.0,371910.0,0,0.0,0.0,91,246,346,7,10
3041,2018Q1,10,8,24,21,24,576,0.0,371910.0,0,0.0,0.0,92,247,346,8,10
3042,2018Q1,10,9,33,23,24,576,0.0,371910.0,0,0.0,0.0,93,248,346,9,10
3043,2018Q1,11,0,58,56,24,576,0.0,416080.0,0,0.0,0.0,94,240,347,0,11
3044,2018Q1,11,1,5,1,24,576,0.0,416080.0,0,0.0,0.0,95,241,347,1,11
3045,2018Q1,11,2,56,47,24,576,0.0,416080.0,0,0.0,0.0,96,242,347,2,11
3046,2018Q1,11,3,5,4,24,576,0.0,416080.0,0,0.0,0.0,97,243,347,3,11
3047,2018Q1,11,4,45,36,24,576,0.0,416080.0,0,0.0,0.0,98,244,347,4,11
3048,2018Q1,11,5,4,4,24,576,0.0,416080.0,0,0.0,0.0,99,249,347,5,11
3049,2018Q1,11,6,4,4,24,576,0.0,416080.0,0,0.0,0.0,100,245,347,6,11
3050,2018Q1,11,7,4,3,24,576,0.0,416080.0,0,0.0,0.0,101,246,347,7,11
3051,2018Q1,11,8,20,19,24,576,0.0,416080.0,0,0.0,0.0,102,247,347,8,11
3052,2018Q1,11,9,43,37,24,576,0.0,416080.0,0,0.0,0.0,103,248,347,9,11
3053,2018Q1,12,0,244,219,24,576,0.0,1174980.0,0,0.0,0.0,104,240,348,0,12
3054,2018Q1,12,1,4,4,24,576,0.0,1174980.0,0,0.0,0.0,105,241,348,1,12
3055,2018Q1,12,2,122,98,24,576,0.0,1174980.0,0,0.0,0.0,106,242,348,2,12
3056,2018Q1,12,3,44,37,24,576,0.0,1174980.0,0,0.0,0.0,107,243,348,3,12
3057,2018Q1,12,4,137,122,24,576,0.0,1174980.0,0,0.0,0.0,108,244,348,4,12
3058,2018Q1,12,5,33,29,24,576,0.0,1174980.0,0,0.0,0.0,109,249,348,5,12
3059,2018Q1,12,6,30,30,24,576,0.0,1174980.0,0,0.0,0.0,110,245,348,6,12
3060,2018Q1,12,7,11,11,24,576,0.0,1174980.0,0,0.0,0.0,111,246,348,7,12
3061,2018Q1,12,8,83,67,24,576,0.0,1174980.0,0,0.0,0.0,112,247,348,8,12
3062,2018Q1,12,9,147,78,24,576,0.0,1174980.0,0,0.0,0.0,113,248,348,9,12
3063,2018Q1,13,0,66,66,24,576,0.0,659200.0,0,0.0,0.0,114,240,349,0,13
3064,2018Q1,13,1,6,5,24,576,0.0,659200.0,0,0.0,0.0,115,241,349,1,13
3065,2018Q1,13,2,53,46,24,576,0.0,659200.0,0,0.0,0.0,116,242,349,2,13
3066,2018Q1,13,3,10,10,24,576,0.0,659200.0,0,0.0,0.0,117,243,349,3,13
3067,2018Q1,13,4,48,47,24,576,0.0,659200.0,0,0.0,0.0,118,244,349,4,13
3068,2018Q1,13,5,12,12,24,576,0.0,659200.0,0,0.0,0.0,119,249,349,5,13
3069,2018Q1,13,6,25,24,24,576,0.0,659200.0,0,0.0,0.0,120,245,349,6,13
3070,2018Q1,13,7,4,4,24,576,0.0,659200.0,0,0.0,0.0,121,246,349,7,13
3071,2018Q1,13,8,38,37,24,576,0.0,659200.0,0,0.0,0.0,122,247,349,8,13
3072,2018Q1,13,9,49,49,24,576,0.0,659200.0,0,0.0,0.0,123,248,349,9,13
3073,2018Q2,0,0,75,70,25,625,0.0,369670.0,0,0.0,0.0,0,250,350,0,0
3074,2018Q2,0,1,3,0,25,625,0.0,369670.0,0,0.0,0.0,1,251,350,1,0
3075,2018Q2,0,2,32,27,25,625,0.0,369670.0,0,0.0,0.0,2,252,350,2,0
3076,2018Q2,0,3,10,9,25,625,0.0,369670.0,0,0.0,0.0,3,253,350,3,0
3077,2018Q2,0,4,47,44,25,625,0.0,369670.0,0,0.0,0.0,4,254,350,4,0
3078,2018Q2,0,5,5,5,25,625,0.0,369670.0,0,0.0,0.0,5,255,350,5,0
3079,2018Q2,0,6,8,8,25,625,0.0,369670.0,0,0.0,0.0,6,256,350,6,0
3080,2018Q2,0,7,11,9,25,625,0.0,369670.0,0,0.0,0.0,7,257,350,7,0
3081,2018Q2,0,8,22,19,25,625,0.0,369670.0,0,0.0,0.0,8,258,350,8,0
3082,2018Q2,0,9,51,43,25,625,0.0,369670.0,0,0.0,0.0,9,259,350,9,0
3083,2018Q2,1,0,13,11,25,625,0.0,115270.0,0,0.0,0.0,10,250,351,0,1
3084,2018Q2,1,1,1,1,25,625,0.0,115270.0,0,0.0,0.0,11,251,351,1,1
3085,2018Q2,1,2,11,11,25,625,0.0,115270.0,0,0.0,0.0,12,252,351,2,1
3086,2018Q2,1,3,2,1,25,625,0.0,115270.0,0,0.0,0.0,13,253,351,3,1
3087,2018Q2,1,4,19,19,25,625,0.0,115270.0,0,0.0,0.0,14,254,351,4,1
3088,2018Q2,1,5,4,4,25,625,0.0,115270.0,0,0.0,0.0,15,255,351,5,1
3089,2018Q2,1,6,6,6,25,625,0.0,115270.0,0,0.0,0.0,16,256,351,6,1
3090,2018Q2,1,7,4,4,25,625,0.0,115270.0,0,0.0,0.0,17,257,351,7,1
3091,2018Q2,1,8,9,9,25,625,0.0,115270.0,0,0.0,0.0,18,258,351,8,1
3092,2018Q2,1,9,10,9,25,625,0.0,115270.0,0,0.0,0.0,19,259,351,9,1
3093,2018Q2,2,0,15,15,25,625,0.0,148790.0,0,0.0,0.0,20,250,352,0,2
3094,2018Q2,2,1,1,1,25,625,0.0,148790.0,0,0.0,0.0,124,251,352,1,2
3095,2018Q2,2,2,24,23,25,625,0.0,148790.0,0,0.0,0.0,21,252,352,2,2
3096,2018Q2,2,3,1,1,25,625,0.0,148790.0,0,0.0,0.0,22,253,352,3,2
3097,2018Q2,2,4,27,25,25,625,0.0,148790.0,0,0.0,0.0,23,254,352,4,2
3098,2018Q2,2,5,3,3,25,625,0.0,148790.0,0,0.0,0.0,24,255,352,5,2
3099,2018Q2,2,6,3,3,25,625,0.0,148790.0,0,0.0,0.0,25,256,352,6,2
3100,2018Q2,2,7,4,4,25,625,0.0,148790.0,0,0.0,0.0,26,257,352,7,2
3101,2018Q2,2,8,12,12,25,625,0.0,148790.0,0,0.0,0.0,27,258,352,8,2
3102,2018Q2,2,9,16,14,25,625,0.0,148790.0,0,0.0,0.0,28,259,352,9,2
3103,2018Q2,3,0,33,33,25,625,0.0,306070.0,0,0.0,0.0,29,250,353,0,3
3104,2018Q2,3,1,4,3,25,625,0.0,306070.0,0,0.0,0.0,30,251,353,1,3
3105,2018Q2,3,2,43,23,25,625,0.0,306070.0,0,0.0,0.0,31,252,353,2,3
3106,2018Q2,3,3,6,6,25,625,0.0,306070.0,0,0.0,0.0,32,253,353,3,3
3107,2018Q2,3,4,36,34,25,625,0.0,306070.0,0,0.0,0.0,33,254,353,4,3
3108,2018Q2,3,5,13,13,25,625,0.0,306070.0,0,0.0,0.0,34,255,353,5,3
3109,2018Q2,3,6,19,14,25,625,0.0,306070.0,0,0.0,0.0,35,256,353,6,3
3110,2018Q2,3,7,4,3,25,625,0.0,306070.0,0,0.0,0.0,36,257,353,7,3
3111,2018Q2,3,8,29,23,25,625,0.0,306070.0,0,0.0,0.0,37,258,353,8,3
3112,2018Q2,3,9,55,45,25,625,0.0,306070.0,0,0.0,0.0,38,259,353,9,3
3113,2018Q2,4,0,81,73,25,625,0.0,584550.0,0,0.0,0.0,39,250,354,0,4
3114,2018Q2,4,1,2,1,25,625,0.0,584550.0,0,0.0,0.0,40,251,354,1,4
3115,2018Q2,4,2,57,37,25,625,0.0,584550.0,0,0.0,0.0,41,252,354,2,4
3116,2018Q2,4,3,17,15,25,625,0.0,584550.0,0,0.0,0.0,42,253,354,3,4
3117,2018Q2,4,4,93,76,25,625,0.0,584550.0,0,0.0,0.0,43,254,354,4,4
3118,2018Q2,4,5,11,8,25,625,0.0,584550.0,0,0.0,0.0,44,255,354,5,4
3119,2018Q2,4,6,24,22,25,625,0.0,584550.0,0,0.0,0.0,45,256,354,6,4
3120,2018Q2,4,7,7,6,25,625,0.0,584550.0,0,0.0,0.0,46,257,354,7,4
3121,2018Q2,4,8,47,45,25,625,0.0,584550.0,0,0.0,0.0,47,258,354,8,4
3122,2018Q2,4,9,80,61,25,625,0.0,584550.0,0,0.0,0.0,48,259,354,9,4
3123,2018Q2,5,0,61,61,25,625,0.0,321800.0,0,0.0,0.0,49,250,355,0,5
3124,2018Q2,5,1,5,4,25,625,0.0,321800.0,0,0.0,0.0,50,251,355,1,5
3125,2018Q2,5,2,34,27,25,625,0.0,321800.0,0,0.0,0.0,51,252,355,2,5
3126,2018Q2,5,3,3,2,25,625,0.0,321800.0,0,0.0,0.0,52,253,355,3,5
3127,2018Q2,5,4,33,32,25,625,0.0,321800.0,0,0.0,0.0,53,254,355,4,5
3128,2018Q2,5,5,3,3,25,625,0.0,321800.0,0,0.0,0.0,54,255,355,5,5
3129,2018Q2,5,6,5,4,25,625,0.0,321800.0,0,0.0,0.0,55,256,355,6,5
