,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
1483,2014Q4,8,6,6,6,11,0.0,23220.0,0,0.0,0.0,80,116,162,6,8
1484,2014Q4,8,8,4,4,11,0.0,23220.0,0,0.0,0.0,81,118,162,8,8
1485,2014Q4,8,9,6,6,11,0.0,23220.0,0,0.0,0.0,82,119,162,9,8
1486,2014Q4,9,2,12,12,11,0.0,27250.0,0,0.0,0.0,83,112,163,2,9
1487,2014Q4,9,4,10,10,11,0.0,27250.0,0,0.0,0.0,85,114,163,4,9
1488,2014Q4,9,8,14,14,11,0.0,27250.0,0,0.0,0.0,87,118,163,8,9
1489,2014Q4,10,0,84,84,11,0.0,367250.0,0,0.0,0.0,89,110,164,0,10
1490,2014Q4,10,1,14,14,11,0.0,367250.0,0,0.0,0.0,90,111,164,1,10
1491,2014Q4,10,2,114,114,11,0.0,367250.0,0,0.0,0.0,91,112,164,2,10
1492,2014Q4,10,3,34,32,11,0.0,367250.0,0,0.0,0.0,92,113,164,3,10
1493,2014Q4,10,4,118,116,11,0.0,367250.0,0,0.0,0.0,93,114,164,4,10
1494,2014Q4,10,5,52,52,11,0.0,367250.0,0,0.0,0.0,94,115,164,5,10
1495,2014Q4,10,6,24,22,11,0.0,367250.0,0,0.0,0.0,95,116,164,6,10
1496,2014Q4,10,7,20,18,11,0.0,367250.0,0,0.0,0.0,96,117,164,7,10
1497,2014Q4,10,8,64,64,11,0.0,367250.0,0,0.0,0.0,97,118,164,8,10
1498,2014Q4,10,9,130,110,11,0.0,367250.0,0,0.0,0.0,98,119,164,9,10
1499,2014Q4,11,0,230,228,11,0.0,413800.0,0,0.0,0.0,99,110,165,0,11
1500,2014Q4,11,1,22,18,11,0.0,413800.0,0,0.0,0.0,100,111,165,1,11
1501,2014Q4,11,2,170,170,11,0.0,413800.0,0,0.0,0.0,101,112,165,2,11
1502,2014Q4,11,3,28,26,11,0.0,413800.0,0,0.0,0.0,102,113,165,3,11
1503,2014Q4,11,4,152,150,11,0.0,413800.0,0,0.0,0.0,103,114,165,4,11
1504,2014Q4,11,6,94,88,11,0.0,413800.0,0,0.0,0.0,105,116,165,6,11
1505,2014Q4,11,8,118,118,11,0.0,413800.0,0,0.0,0.0,107,118,165,8,11
1506,2014Q4,11,9,246,224,11,0.0,413800.0,0,0.0,0.0,108,119,165,9,11
1507,2014Q4,12,0,716,700,11,0.0,1142590.0,0,0.0,0.0,109,110,166,0,12
1508,2014Q4,12,1,36,36,11,0.0,1142590.0,0,0.0,0.0,110,111,166,1,12
1509,2014Q4,12,2,358,352,11,0.0,1142590.0,0,0.0,0.0,111,112,166,2,12
1510,2014Q4,12,3,170,164,11,0.0,1142590.0,0,0.0,0.0,112,113,166,3,12
1511,2014Q4,12,4,564,564,11,0.0,1142590.0,0,0.0,0.0,113,114,166,4,12
1512,2014Q4,12,5,134,134,11,0.0,1142590.0,0,0.0,0.0,114,115,166,5,12
1513,2014Q4,12,6,154,154,11,0.0,1142590.0,0,0.0,0.0,115,116,166,6,12
1514,2014Q4,12,7,40,40,11,0.0,1142590.0,0,0.0,0.0,116,117,166,7,12
1515,2014Q4,12,8,234,228,11,0.0,1142590.0,0,0.0,0.0,117,118,166,8,12
1516,2014Q4,12,9,574,516,11,0.0,1142590.0,0,0.0,0.0,118,119,166,9,12
1517,2014Q4,13,0,174,174,11,0.0,653300.0,0,0.0,0.0,119,110,167,0,13
1518,2014Q4,13,1,18,18,11,0.0,653300.0,0,0.0,0.0,120,111,167,1,13
1519,2014Q4,13,2,160,160,11,0.0,653300.0,0,0.0,0.0,121,112,167,2,13
1520,2014Q4,13,3,56,56,11,0.0,653300.0,0,0.0,0.0,122,113,167,3,13
1521,2014Q4,13,4,198,198,11,0.0,653300.0,0,0.0,0.0,123,114,167,4,13
1522,2014Q4,13,5,36,36,11,0.0,653300.0,0,0.0,0.0,124,115,167,5,13
1523,2014Q4,13,6,66,66,11,0.0,653300.0,0,0.0,0.0,125,116,167,6,13
1524,2014Q4,13,7,36,36,11,0.0,653300.0,0,0.0,0.0,126,117,167,7,13
1525,2014Q4,13,8,88,88,11,0.0,653300.0,0,0.0,0.0,127,118,167,8,13
1526,2014Q4,13,9,240,226,11,0.0,653300.0,0,0.0,0.0,128,119,167,9,13
1527,2015Q1,0,0,216,216,12,0.0,370590.0,0,0.0,0.0,0,120,168,0,0
1528,2015Q1,0,1,16,16,12,0.0,370590.0,0,0.0,0.0,1,121,168,1,0
1529,2015Q1,0,2,118,114,12,0.0,370590.0,0,0.0,0.0,2,122,168,2,0
1530,2015Q1,0,3,38,38,12,0.0,370590.0,0,0.0,0.0,3,123,168,3,0
1531,2015Q1,0,4,148,148,12,0.0,370590.0,0,0.0,0.0,4,124,168,4,0
1532,2015Q1,0,5,50,50,12,0.0,370590.0,0,0.0,0.0,5,125,168,5,0
1533,2015Q1,0,6,60,60,12,0.0,370590.0,0,0.0,0.0,6,126,168,6,0
1534,2015Q1,0,7,24,24,12,0.0,370590.0,0,0.0,0.0,7,127,168,7,0
1535,2015Q1,0,8,90,90,12,0.0,370590.0,0,0.0,0.0,8,128,168,8,0
1536,2015Q1,0,9,166,164,12,0.0,370590.0,0,0.0,0.0,9,129,168,9,0
1537,2015Q1,1,0,30,30,12,0.0,114030.0,0,0.0,0.0,10,120,169,0,1
1538,2015Q1,1,2,56,54,12,0.0,114030.0,0,0.0,0.0,12,122,169,2,1
1539,2015Q1,1,3,12,12,12,0.0,114030.0,0,0.0,0.0,13,123,169,3,1
1540,2015Q1,1,4,24,24,12,0.0,114030.0,0,0.0,0.0,14,124,169,4,1
1541,2015Q1,1,5,12,12,12,0.0,114030.0,0,0.0,0.0,15,125,169,5,1
1542,2015Q1,1,6,12,10,12,0.0,114030.0,0,0.0,0.0,16,126,169,6,1
1543,2015Q1,1,7,4,4,12,0.0,114030.0,0,0.0,0.0,17,127,169,7,1
1544,2015Q1,1,8,32,32,12,0.0,114030.0,0,0.0,0.0,18,128,169,8,1
1545,2015Q1,1,9,58,52,12,0.0,114030.0,0,0.0,0.0,19,129,169,9,1
1546,2015Q1,2,0,48,48,12,0.0,149670.0,0,0.0,0.0,20,120,170,0,2
1547,2015Q1,2,1,2,2,12,0.0,149670.0,0,0.0,0.0,21,121,170,1,2
1548,2015Q1,2,2,58,58,12,0.0,149670.0,0,0.0,0.0,22,122,170,2,2
1549,2015Q1,2,3,16,16,12,0.0,149670.0,0,0.0,0.0,23,123,170,3,2
1550,2015Q1,2,4,76,76,12,0.0,149670.0,0,0.0,0.0,24,124,170,4,2
1551,2015Q1,2,5,24,24,12,0.0,149670.0,0,0.0,0.0,25,125,170,5,2
1552,2015Q1,2,6,16,16,12,0.0,149670.0,0,0.0,0.0,26,126,170,6,2
1553,2015Q1,2,7,10,10,12,0.0,149670.0,0,0.0,0.0,27,127,170,7,2
1554,2015Q1,2,8,34,32,12,0.0,149670.0,0,0.0,0.0,28,128,170,8,2
1555,2015Q1,2,9,78,62,12,0.0,149670.0,0,0.0,0.0,29,129,170,9,2
1556,2015Q1,3,0,76,66,12,0.0,302650.0,0,0.0,0.0,30,120,171,0,3
1557,2015Q1,3,1,14,14,12,0.0,302650.0,0,0.0,0.0,31,121,171,1,3
1558,2015Q1,3,2,78,76,12,0.0,302650.0,0,0.0,0.0,32,122,171,2,3
1559,2015Q1,3,3,34,34,12,0.0,302650.0,0,0.0,0.0,33,123,171,3,3
1560,2015Q1,3,4,102,102,12,0.0,302650.0,0,0.0,0.0,34,124,171,4,3
1561,2015Q1,3,5,26,26,12,0.0,302650.0,0,0.0,0.0,35,125,171,5,3
1562,2015Q1,3,6,32,32,12,0.0,302650.0,0,0.0,0.0,36,126,171,6,3
1563,2015Q1,3,7,10,10,12,0.0,302650.0,0,0.0,0.0,37,127,171,7,3
1564,2015Q1,3,8,72,72,12,0.0,302650.0,0,0.0,0.0,38,128,171,8,3
1565,2015Q1,3,9,148,146,12,0.0,302650.0,0,0.0,0.0,39,129,171,9,3
1566,2015Q1,4,0,176,176,12,0.0,587820.0,0,0.0,0.0,40,120,172,0,4
1567,2015Q1,4,1,10,10,12,0.0,587820.0,0,0.0,0.0,41,121,172,1,4
1568,2015Q1,4,2,148,148,12,0.0,587820.0,0,0.0,0.0,42,122,172,2,4
1569,2015Q1,4,3,58,56,12,0.0,587820.0,0,0.0,0.0,43,123,172,3,4
1570,2015Q1,4,4,158,156,12,0.0,587820.0,0,0.0,0.0,44,124,172,4,4
1571,2015Q1,4,5,70,68,12,0.0,587820.0,0,0.0,0.0,45,125,172,5,4
1572,2015Q1,4,6,56,56,12,0.0,587820.0,0,0.0,0.0,46,126,172,6,4
1573,2015Q1,4,7,24,24,12,0.0,587820.0,0,0.0,0.0,47,127,172,7,4
1574,2015Q1,4,8,144,142,12,0.0,587820.0,0,0.0,0.0,48,128,172,8,4
1575,2015Q1,4,9,266,224,12,0.0,587820.0,0,0.0,0.0,49,129,172,9,4
1576,2015Q1,5,0,138,130,12,0.0,321000.0,0,0.0,0.0,50,120,173,0,5
1577,2015Q1,5,1,2,2,12,0.0,321000.0,0,0.0,0.0,51,121,173,1,5
1578,2015Q1,5,2,80,80,12,0.0,321000.0,0,0.0,0.0,52,122,173,2,5
1579,2015Q1,5,3,34,30,12,0.0,321000.0,0,0.0,0.0,53,123,173,3,5
1580,2015Q1,5,4,90,88,12,0.0,321000.0,0,0.0,0.0,54,124,173,4,5
1581,2015Q1,5,5,22,22,12,0.0,321000.0,0,0.0,0.0,55,125,173,5,5
1582,2015Q1,5,6,24,24,12,0.0,321000.0,0,0.0,0.0,56,126,173,6,5
1583,2015Q1,5,7,18,18,12,0.0,321000.0,0,0.0,0.0,57,127,173,7,5
1584,2015Q1,5,8,54,54,12,0.0,321000.0,0,0.0,0.0,58,128,173,8,5
1585,2015Q1,5,9,156,138,12,0.0,321000.0,0,0.0,0.0,59,129,173,9,5
1586,2015Q1,6,0,466,466,12,0.0,867800.0,0,0.0,0.0,60,120,174,0,6
1587,2015Q1,6,1,56,56,12,0.0,867800.0,0,0.0,0.0,61,121,174,1,6
1588,2015Q1,6,2,156,142,12,0.0,867800.0,0,0.0,0.0,62,122,174,2,6
1589,2015Q1,6,3,82,82,12,0.0,867800.0,0,0.0,0.0,63,123,174,3,6
1590,2015Q1,6,4,308,308,12,0.0,867800.0,0,0.0,0.0,64,124,174,4,6
1591,2015Q1,6,5,82,82,12,0.0,867800.0,0,0.0,0.0,65,125,174,5,6
1592,2015Q1,6,6,90,90,12,0.0,867800.0,0,0.0,0.0,66,126,174,6,6
1593,2015Q1,6,7,18,18,12,0.0,867800.0,0,0.0,0.0,67,127,174,7,6
1594,2015Q1,6,8,92,92,12,0.0,867800.0,0,0.0,0.0,68,128,174,8,6
1595,2015Q1,6,9,262,222,12,0.0,867800.0,0,0.0,0.0,69,129,174,9,6
1596,2015Q1,7,0,2,2,12,0.0,21670.0,0,0.0,0.0,70,120,175,0,7
1597,2015Q1,7,2,4,4,12,0.0,21670.0,0,0.0,0.0,71,122,175,2,7
1598,2015Q1,8,0,8,8,12,0.0,23200.0,0,0.0,0.0,75,120,176,0,8
1599,2015Q1,8,2,4,4,12,0.0,23200.0,0,0.0,0.0,76,122,176,2,8
1600,2015Q1,8,3,2,2,12,0.0,23200.0,0,0.0,0.0,77,123,176,3,8
1601,2015Q1,8,4,4,4,12,0.0,23200.0,0,0.0,0.0,78,124,176,4,8
1602,2015Q1,8,6,2,2,12,0.0,23200.0,0,0.0,0.0,80,126,176,6,8
1603,2015Q1,8,8,8,8,12,0.0,23200.0,0,0.0,0.0,81,128,176,8,8
1604,2015Q1,8,9,10,10,12,0.0,23200.0,0,0.0,0.0,82,129,176,9,8
1605,2015Q1,9,0,2,2,12,0.0,27070.0,0,0.0,0.0,137,120,177,0,9
1606,2015Q1,9,1,2,2,12,0.0,27070.0,0,0.0,0.0,133,121,177,1,9
1607,2015Q1,9,2,6,6,12,0.0,27070.0,0,0.0,0.0,83,122,177,2,9
1608,2015Q1,9,3,4,4,12,0.0,27070.0,0,0.0,0.0,84,123,177,3,9
1609,2015Q1,9,4,10,10,12,0.0,27070.0,0,0.0,0.0,85,124,177,4,9
1610,2015Q1,9,5,2,2,12,0.0,27070.0,0,0.0,0.0,136,125,177,5,9
1611,2015Q1,9,8,8,8,12,0.0,27070.0,0,0.0,0.0,87,128,177,8,9
1612,2015Q1,10,0,100,98,12,0.0,368080.0,0,0.0,0.0,89,120,178,0,10
1613,2015Q1,10,1,8,6,12,0.0,368080.0,0,0.0,0.0,90,121,178,1,10
1614,2015Q1,10,2,80,80,12,0.0,368080.0,0,0.0,0.0,91,122,178,2,10
1615,2015Q1,10,3,24,24,12,0.0,368080.0,0,0.0,0.0,92,123,178,3,10
1616,2015Q1,10,4,170,168,12,0.0,368080.0,0,0.0,0.0,93,124,178,4,10
1617,2015Q1,10,5,46,46,12,0.0,368080.0,0,0.0,0.0,94,125,178,5,10
1618,2015Q1,10,6,30,26,12,0.0,368080.0,0,0.0,0.0,95,126,178,6,10
1619,2015Q1,10,7,10,10,12,0.0,368080.0,0,0.0,0.0,96,127,178,7,10
1620,2015Q1,10,8,66,64,12,0.0,368080.0,0,0.0,0.0,97,128,178,8,10
1621,2015Q1,10,9,162,138,12,0.0,368080.0,0,0.0,0.0,98,129,178,9,10
1622,2015Q1,11,0,182,180,12,0.0,415040.0,0,0.0,0.0,99,120,179,0,11
1623,2015Q1,11,1,20,16,12,0.0,415040.0,0,0.0,0.0,100,121,179,1,11
1624,2015Q1,11,2,136,134,12,0.0,415040.0,0,0.0,0.0,101,122,179,2,11
1625,2015Q1,11,3,40,34,12,0.0,415040.0,0,0.0,0.0,102,123,179,3,11
1626,2015Q1,11,4,154,150,12,0.0,415040.0,0,0.0,0.0,103,124,179,4,11
1627,2015Q1,11,5,34,34,12,0.0,415040.0,0,0.0,0.0,104,125,179,5,11
1628,2015Q1,11,6,52,48,12,0.0,415040.0,0,0.0,0.0,105,126,179,6,11
1629,2015Q1,11,7,8,8,12,0.0,415040.0,0,0.0,0.0,106,127,179,7,11
1630,2015Q1,11,8,138,138,12,0.0,415040.0,0,0.0,0.0,107,128,179,8,11
1631,2015Q1,11,9,214,188,12,0.0,415040.0,0,0.0,0.0,108,129,179,9,11
1632,2015Q1,12,0,714,684,12,0.0,1149890.0,0,0.0,0.0,109,120,180,0,12
1633,2015Q1,12,1,22,22,12,0.0,1149890.0,0,0.0,0.0,110,121,180,1,12
1634,2015Q1,12,2,374,370,12,0.0,1149890.0,0,0.0,0.0,111,122,180,2,12
1635,2015Q1,12,3,170,166,12,0.0,1149890.0,0,0.0,0.0,112,123,180,3,12
1636,2015Q1,12,4,634,630,12,0.0,1149890.0,0,0.0,0.0,113,124,180,4,12
1637,2015Q1,12,5,166,166,12,0.0,1149890.0,0,0.0,0.0,114,125,180,5,12
1638,2015Q1,12,6,114,114,12,0.0,1149890.0,0,0.0,0.0,115,126,180,6,12
1639,2015Q1,12,7,38,38,12,0.0,1149890.0,0,0.0,0.0,116,127,180,7,12
1640,2015Q1,12,8,266,266,12,0.0,1149890.0,0,0.0,0.0,117,128,180,8,12
1641,2015Q1,12,9,588,526,12,0.0,1149890.0,0,0.0,0.0,118,129,180,9,12
1642,2015Q1,13,0,154,140,12,0.0,654490.0,0,0.0,0.0,119,120,181,0,13
1643,2015Q1,13,1,10,10,12,0.0,654490.0,0,0.0,0.0,120,121,181,1,13
1644,2015Q1,13,2,150,150,12,0.0,654490.0,0,0.0,0.0,121,122,181,2,13
1645,2015Q1,13,3,60,60,12,0.0,654490.0,0,0.0,0.0,122,123,181,3,13
1646,2015Q1,13,4,232,230,12,0.0,654490.0,0,0.0,0.0,123,124,181,4,13
1647,2015Q1,13,5,60,60,12,0.0,654490.0,0,0.0,0.0,124,125,181,5,13
1648,2015Q1,13,6,46,44,12,0.0,654490.0,0,0.0,0.0,125,126,181,6,13
1649,2015Q1,13,7,22,22,12,0.0,654490.0,0,0.0,0.0,126,127,181,7,13
1650,2015Q1,13,8,70,70,12,0.0,654490.0,0,0.0,0.0,127,128,181,8,13
1651,2015Q1,13,9,186,170,12,0.0,654490.0,0,0.0,0.0,128,129,181,9,13
1652,2015Q2,0,0,198,194,13,0.0,370590.0,0,0.0,0.0,0,130,182,0,0
1653,2015Q2,0,1,16,16,13,0.0,370590.0,0,0.0,0.0,1,131,182,1,0
1654,2015Q2,0,2,140,136,13,0.0,370590.0,0,0.0,0.0,2,132,182,2,0
1655,2015Q2,0,3,64,64,13,0.0,370590.0,0,0.0,0.0,3,133,182,3,0
1656,2015Q2,0,4,130,130,13,0.0,370590.0,0,0.0,0.0,4,134,182,4,0
1657,2015Q2,0,5,26,26,13,0.0,370590.0,0,0.0,0.0,5,135,182,5,0
1658,2015Q2,0,6,42,42,13,0.0,370590.0,0,0.0,0.0,6,136,182,6,0
1659,2015Q2,0,7,18,18,13,0.0,370590.0,0,0.0,0.0,7,137,182,7,0
1660,2015Q2,0,8,74,72,13,0.0,370590.0,0,0.0,0.0,8,138,182,8,0
1661,2015Q2,0,9,208,206,13,0.0,370590.0,0,0.0,0.0,9,139,182,9,0
1662,2015Q2,1,0,14,14,13,0.0,114030.0,0,0.0,0.0,10,130,183,0,1
1663,2015Q2,1,2,44,44,13,0.0,114030.0,0,0.0,0.0,12,132,183,2,1
1664,2015Q2,1,3,10,10,13,0.0,114030.0,0,0.0,0.0,13,133,183,3,1
1665,2015Q2,1,4,40,40,13,0.0,114030.0,0,0.0,0.0,14,134,183,4,1
1666,2015Q2,1,5,16,16,13,0.0,114030.0,0,0.0,0.0,15,135,183,5,1
1667,2015Q2,1,6,24,24,13,0.0,114030.0,0,0.0,0.0,16,136,183,6,1
1668,2015Q2,1,7,12,12,13,0.0,114030.0,0,0.0,0.0,17,137,183,7,1
1669,2015Q2,1,8,32,32,13,0.0,114030.0,0,0.0,0.0,18,138,183,8,1
1670,2015Q2,1,9,62,58,13,0.0,114030.0,0,0.0,0.0,19,139,183,9,1
1671,2015Q2,2,0,38,38,13,0.0,149670.0,0,0.0,0.0,20,130,184,0,2
1672,2015Q2,2,1,6,6,13,0.0,149670.0,0,0.0,0.0,21,131,184,1,2
1673,2015Q2,2,2,58,58,13,0.0,149670.0,0,0.0,0.0,22,132,184,2,2
1674,2015Q2,2,3,18,18,13,0.0,149670.0,0,0.0,0.0,23,133,184,3,2
1675,2015Q2,2,4,50,50,13,0.0,149670.0,0,0.0,0.0,24,134,184,4,2
1676,2015Q2,2,5,18,18,13,0.0,149670.0,0,0.0,0.0,25,135,184,5,2
1677,2015Q2,2,6,26,26,13,0.0,149670.0,0,0.0,0.0,26,136,184,6,2
1678,2015Q2,2,7,10,8,13,0.0,149670.0,0,0.0,0.0,27,137,184,7,2
1679,2015Q2,2,8,36,36,13,0.0,149670.0,0,0.0,0.0,28,138,184,8,2
1680,2015Q2,2,9,92,78,13,0.0,149670.0,0,0.0,0.0,29,139,184,9,2
1681,2015Q2,3,0,92,92,13,0.0,302650.0,0,0.0,0.0,30,130,185,0,3
1682,2015Q2,3,1,8,8,13,0.0,302650.0,0,0.0,0.0,31,131,185,1,3
1683,2015Q2,3,2,98,96,13,0.0,302650.0,0,0.0,0.0,32,132,185,2,3
1684,2015Q2,3,3,26,26,13,0.0,302650.0,0,0.0,0.0,33,133,185,3,3
1685,2015Q2,3,4,100,100,13,0.0,302650.0,0,0.0,0.0,34,134,185,4,3
1686,2015Q2,3,5,36,36,13,0.0,302650.0,0,0.0,0.0,35,135,185,5,3
1687,2015Q2,3,6,42,40,13,0.0,302650.0,0,0.0,0.0,36,136,185,6,3
1688,2015Q2,3,7,10,10,13,0.0,302650.0,0,0.0,0.0,37,137,185,7,3
1689,2015Q2,3,8,60,58,13,0.0,302650.0,0,0.0,0.0,38,138,185,8,3
1690,2015Q2,3,9,158,156,13,0.0,302650.0,0,0.0,0.0,39,139,185,9,3
1691,2015Q2,4,0,236,228,13,0.0,587820.0,0,0.0,0.0,40,130,186,0,4
1692,2015Q2,4,1,26,24,13,0.0,587820.0,0,0.0,0.0,41,131,186,1,4
1693,2015Q2,4,2,156,148,13,0.0,587820.0,0,0.0,0.0,42,132,186,2,4
1694,2015Q2,4,3,42,40,13,0.0,587820.0,0,0.0,0.0,43,133,186,3,4
1695,2015Q2,4,4,178,178,13,0.0,587820.0,0,0.0,0.0,44,134,186,4,4
1696,2015Q2,4,5,78,72,13,0.0,587820.0,0,0.0,0.0,45,135,186,5,4
1697,2015Q2,4,6,84,82,13,0.0,587820.0,0,0.0,0.0,46,136,186,6,4
1698,2015Q2,4,7,26,24,13,0.0,587820.0,0,0.0,0.0,47,137,186,7,4
1699,2015Q2,4,8,118,116,13,0.0,587820.0,0,0.0,0.0,48,138,186,8,4
1700,2015Q2,4,9,270,218,13,0.0,587820.0,0,0.0,0.0,49,139,186,9,4
1701,2015Q2,5,0,128,122,13,0.0,321000.0,0,0.0,0.0,50,130,187,0,5
1702,2015Q2,5,1,4,4,13,0.0,321000.0,0,0.0,0.0,51,131,187,1,5
1703,2015Q2,5,2,112,108,13,0.0,321000.0,0,0.0,0.0,52,132,187,2,5
1704,2015Q2,5,3,18,18,13,0.0,321000.0,0,0.0,0.0,53,133,187,3,5
1705,2015Q2,5,4,76,74,13,0.0,321000.0,0,0.0,0.0,54,134,187,4,5
1706,2015Q2,5,5,20,20,13,0.0,321000.0,0,0.0,0.0,55,135,187,5,5
1707,2015Q2,5,6,22,22,13,0.0,321000.0,0,0.0,0.0,56,136,187,6,5
1708,2015Q2,5,7,18,18,13,0.0,321000.0,0,0.0,0.0,57,137,187,7,5
1709,2015Q2,5,8,98,96,13,0.0,321000.0,0,0.0,0.0,58,138,187,8,5
1710,2015Q2,5,9,118,96,13,0.0,321000.0,0,0.0,0.0,59,139,187,9,5
1711,2015Q2,6,0,492,492,13,0.0,867800.0,0,0.0,0.0,60,130,188,0,6
1712,2015Q2,6,1,28,28,13,0.0,867800.0,0,0.0,0.0,61,131,188,1,6
1713,2015Q2,6,2,180,168,13,0.0,867800.0,0,0.0,0.0,62,132,188,2,6
1714,2015Q2,6,3,88,88,13,0.0,867800.0,0,0.0,0.0,63,133,188,3,6
1715,2015Q2,6,4,250,250,13,0.0,867800.0,0,0.0,0.0,64,134,188,4,6
1716,2015Q2,6,5,90,90,13,0.0,867800.0,0,0.0,0.0,65,135,188,5,6
1717,2015Q2,6,6,108,108,13,0.0,867800.0,0,0.0,0.0,66,136,188,6,6
1718,2015Q2,6,7,28,28,13,0.0,867800.0,0,0.0,0.0,67,137,188,7,6
1719,2015Q2,6,8,100,98,13,0.0,867800.0,0,0.0,0.0,68,138,188,8,6
1720,2015Q2,6,9,298,266,13,0.0,867800.0,0,0.0,0.0,69,139,188,9,6
1721,2015Q2,7,0,2,2,13,0.0,21670.0,0,0.0,0.0,70,130,189,0,7
1722,2015Q2,7,2,8,8,13,0.0,21670.0,0,0.0,0.0,71,132,189,2,7
1723,2015Q2,7,4,2,2,13,0.0,21670.0,0,0.0,0.0,132,134,189,4,7
1724,2015Q2,7,5,2,2,13,0.0,21670.0,0,0.0,0.0,129,135,189,5,7
1725,2015Q2,7,8,2,2,13,0.0,21670.0,0,0.0,0.0,73,138,189,8,7
1726,2015Q2,8,0,8,8,13,0.0,23200.0,0,0.0,0.0,75,130,190,0,8
1727,2015Q2,8,4,2,2,13,0.0,23200.0,0,0.0,0.0,78,134,190,4,8
1728,2015Q2,8,5,2,2,13,0.0,23200.0,0,0.0,0.0,79,135,190,5,8
1729,2015Q2,8,6,8,8,13,0.0,23200.0,0,0.0,0.0,80,136,190,6,8
1730,2015Q2,8,7,2,2,13,0.0,23200.0,0,0.0,0.0,130,137,190,7,8
1731,2015Q2,8,8,4,4,13,0.0,23200.0,0,0.0,0.0,81,138,190,8,8
1732,2015Q2,8,9,8,8,13,0.0,23200.0,0,0.0,0.0,82,139,190,9,8
1733,2015Q2,9,2,6,4,13,0.0,27070.0,0,0.0,0.0,83,132,191,2,9
1734,2015Q2,9,3,8,6,13,0.0,27070.0,0,0.0,0.0,84,133,191,3,9
1735,2015Q2,9,4,16,16,13,0.0,27070.0,0,0.0,0.0,85,134,191,4,9
1736,2015Q2,9,6,4,4,13,0.0,27070.0,0,0.0,0.0,86,136,191,6,9
1737,2015Q2,9,7,4,4,13,0.0,27070.0,0,0.0,0.0,131,137,191,7,9
1738,2015Q2,9,8,8,8,13,0.0,27070.0,0,0.0,0.0,87,138,191,8,9
1739,2015Q2,9,9,2,2,13,0.0,27070.0,0,0.0,0.0,88,139,191,9,9
1740,2015Q2,10,0,62,62,13,0.0,368080.0,0,0.0,0.0,89,130,192,0,10
1741,2015Q2,10,1,8,8,13,0.0,368080.0,0,0.0,0.0,90,131,192,1,10
1742,2015Q2,10,2,100,100,13,0.0,368080.0,0,0.0,0.0,91,132,192,2,10
1743,2015Q2,10,3,32,32,13,0.0,368080.0,0,0.0,0.0,92,133,192,3,10
1744,2015Q2,10,4,146,146,13,0.0,368080.0,0,0.0,0.0,93,134,192,4,10
1745,2015Q2,10,5,34,34,13,0.0,368080.0,0,0.0,0.0,94,135,192,5,10
1746,2015Q2,10,6,26,24,13,0.0,368080.0,0,0.0,0.0,95,136,192,6,10
1747,2015Q2,10,7,16,16,13,0.0,368080.0,0,0.0,0.0,96,137,192,7,10
1748,2015Q2,10,8,54,54,13,0.0,368080.0,0,0.0,0.0,97,138,192,8,10
1749,2015Q2,10,9,160,150,13,0.0,368080.0,0,0.0,0.0,98,139,192,9,10
1750,2015Q2,11,0,200,198,13,0.0,415040.0,0,0.0,0.0,99,130,193,0,11
1751,2015Q2,11,1,14,14,13,0.0,415040.0,0,0.0,0.0,100,131,193,1,11
1752,2015Q2,11,2,140,140,13,0.0,415040.0,0,0.0,0.0,101,132,193,2,11
1753,2015Q2,11,3,56,50,13,0.0,415040.0,0,0.0,0.0,102,133,193,3,11
1754,2015Q2,11,4,172,162,13,0.0,415040.0,0,0.0,0.0,103,134,193,4,11
1755,2015Q2,11,5,38,38,13,0.0,415040.0,0,0.0,0.0,104,135,193,5,11
1756,2015Q2,11,6,74,74,13,0.0,415040.0,0,0.0,0.0,105,136,193,6,11
1757,2015Q2,11,7,10,10,13,0.0,415040.0,0,0.0,0.0,106,137,193,7,11
1758,2015Q2,11,8,110,110,13,0.0,415040.0,0,0.0,0.0,107,138,193,8,11
1759,2015Q2,11,9,214,196,13,0.0,415040.0,0,0.0,0.0,108,139,193,9,11
1760,2015Q2,12,0,598,552,13,0.0,1149890.0,0,0.0,0.0,109,130,194,0,12
1761,2015Q2,12,1,26,26,13,0.0,1149890.0,0,0.0,0.0,110,131,194,1,12
1762,2015Q2,12,2,364,360,13,0.0,1149890.0,0,0.0,0.0,111,132,194,2,12
1763,2015Q2,12,3,180,172,13,0.0,1149890.0,0,0.0,0.0,112,133,194,3,12
1764,2015Q2,12,4,642,636,13,0.0,1149890.0,0,0.0,0.0,113,134,194,4,12
1765,2015Q2,12,5,116,116,13,0.0,1149890.0,0,0.0,0.0,114,135,194,5,12
1766,2015Q2,12,6,172,172,13,0.0,1149890.0,0,0.0,0.0,115,136,194,6,12
1767,2015Q2,12,7,58,58,13,0.0,1149890.0,0,0.0,0.0,116,137,194,7,12
1768,2015Q2,12,8,250,242,13,0.0,1149890.0,0,0.0,0.0,117,138,194,8,12
1769,2015Q2,12,9,540,480,13,0.0,1149890.0,0,0.0,0.0,118,139,194,9,12
